Date,Close
2014/1/12,888.10 
2014/1/11,896.88 
2014/1/10,834.75 
2014/1/9,850.00 
2014/1/8,828.54 
2014/1/7,791.00 
2014/1/6,934.55 
2014/1/5,904.00 
2014/1/4,801.84 
2014/1/3,812.05 
2014/1/2,775.00 
2014/1/1,740.30 
2013/12/31,727.71 
2013/12/30,737.24 
2013/12/29,714.29 
2013/12/28,701.00 
2013/12/27,718.89 
2013/12/26,740.00 
2013/12/24,647.33 
2013/12/23,640.37 
2013/12/22,622.10 
2013/12/21,607.68 
2013/12/20,599.00 
2013/12/19,702.03 
2013/12/18,551.38 
2013/12/17,731.94 
2013/12/16,704.77 
2013/12/15,864.87 
2013/12/14,897.95 
2013/12/13,912.55 
2013/12/12,900.53 
2013/12/11,921.78 
2013/12/10,1023.00 
2013/12/9,935.79 
2013/12/8,730.00 
2013/12/7,800.57 
2013/12/6,872.56 
2013/12/5,1030.58 
2013/12/4,1145.00 
2013/12/3,1047.98 
2013/12/2,998.07 
2013/12/1,955.00 
2013/11/30,1112.35 
2013/11/29,1107.51 
2013/11/28,1010.00 
2013/11/27,948.00 
2013/11/26,849.57 
2013/11/25,782.77 
2013/11/24,813.72 
2013/11/23,842.20 
2013/11/22,760.00 
2013/11/21,700.00 
2013/11/20,550.00 
2013/11/19,599.00 
2013/11/18,585.16 
2013/11/17,473.27 
2013/11/16,435.27 
2013/11/15,400.00 
2013/11/14,418.00 
2013/11/13,387.73 
2013/11/12,350.16 
2013/11/11,338.57 
2013/11/10,311.90 
2013/11/9,336.14 
2013/11/8,323.77 
2013/11/7,283.30 
2013/11/6,253.69 
2013/11/5,239.29 
2013/11/4,225.20 
2013/11/3,207.63 
2013/11/2,200.85 
2013/11/1,198.51 
2013/10/31,198.23 
2013/10/30,194.55 
2013/10/29,198.19 
2013/10/28,187.87 
2013/10/27,185.69 
2013/10/26,175.90 
2013/10/25,178.12 
2013/10/24,183.15 
2013/10/23,200.62 
2013/10/22,183.86 
2013/10/21,174.18 
2013/10/20,163.06 
2013/10/19,159.81 
2013/10/18,149.59 
2013/10/17,142.73 
2013/10/16,137.42 
2013/10/15,138.64 
2013/10/14,133.04 
2013/10/13,130.42 
2013/10/12,126.52 
2013/10/11,125.51 
2013/10/10,125.70 
2013/10/9,125.84 
2013/10/8,124.32 
2013/10/7,123.24 
2013/10/6,121.68 
2013/10/5,121.14 
2013/10/4,121.29 
2013/10/3,116.82 
2013/10/2,99.81 
2013/10/1,125.49 
2013/9/30,123.10 
2013/9/29,125.18 
2013/9/28,124.75 
2013/9/27,123.50 
2013/9/26,123.48 
2013/9/25,123.42 
2013/9/24,122.54 
2013/9/23,122.22 
2013/9/22,122.65 
2013/9/21,122.64 
2013/9/20,122.90 
2013/9/19,124.19 
2013/9/18,126.30 
2013/9/17,125.97 
2013/9/16,125.06 
2013/9/15,124.58 
2013/9/14,124.08 
2013/9/13,126.51 
2013/9/12,125.76 
2013/9/11,125.45 
2013/9/10,121.46 
2013/9/9,120.02 
2013/9/8,116.59 
2013/9/7,119.05 
2013/9/6,116.32 
2013/9/5,120.53 
2013/9/4,120.57 
2013/9/3,127.59 
2013/9/2,127.36 
2013/9/1,128.26 
2013/8/31,129.46 
2013/8/30,123.23 
2013/8/29,117.52 
2013/8/28,117.59 
2013/8/27,117.45 
2013/8/26,112.23 
2013/8/25,111.79 
2013/8/24,108.69 
2013/8/23,107.55 
2013/8/22,109.73 
2013/8/21,111.44 
2013/8/20,105.01 
2013/8/19,102.30 
2013/8/18,98.84 
2013/8/17,99.56 
2013/8/16,98.33 
2013/8/15,97.54 
2013/8/14,97.96 
2013/8/13,97.90 
2013/8/12,95.08 
2013/8/11,94.16 
2013/8/10,93.29 
2013/8/9,93.36 
2013/8/8,94.77 
2013/8/7,96.92 
2013/8/6,97.13 
2013/8/5,96.92 
2013/8/4,96.60 
2013/8/3,96.66 
2013/8/2,97.24 
2013/8/1,96.42 
2013/7/31,97.91 
2013/7/30,96.31 
2013/7/29,93.30 
2013/7/28,92.10 
2013/7/27,89.10 
2013/7/26,90.63 
2013/7/25,89.41 
2013/7/24,87.46 
2013/7/23,86.94 
2013/7/22,86.09 
2013/7/21,85.47 
2013/7/20,85.67 
2013/7/19,85.78 
2013/7/18,85.43 
2013/7/17,90.54 
2013/7/16,92.74 
2013/7/15,93.14 
2013/7/14,90.37 
2013/7/13,91.39 
2013/7/12,88.46 
2013/7/11,91.22 
2013/7/10,84.51 
2013/7/9,74.22 
2013/7/8,74.56 
2013/7/7,72.51 
2013/7/6,66.85 
2013/7/5,66.34 
2013/7/4,77.68 
2013/7/3,76.89 
2013/7/2,87.66 
2013/7/1,84.61 
2013/6/30,97.51 
2013/6/29,95.00 
2013/6/28,94.66 
2013/6/27,101.74 
2013/6/26,104.00 
2013/6/25,103.33 
2013/6/24,102.09 
2013/6/23,107.90 
2013/6/22,108.20 
2013/6/21,109.50 
2013/6/20,111.29 
2013/6/19,108.25 
2013/6/18,107.35 
2013/6/17,101.95 
2013/6/16,99.90 
2013/6/15,99.80 
2013/6/14,100.00 
2013/6/13,103.95 
2013/6/12,108.78 
2013/6/11,109.00 
2013/6/10,106.35 
2013/6/9,100.44 
2013/6/8,107.89 
2013/6/7,111.00 
2013/6/6,118.97 
2013/6/5,121.90 
2013/6/4,121.40 
2013/6/3,120.74 
2013/6/2,122.50 
2013/6/1,129.30 
2013/5/31,128.82 
2013/5/30,128.80 
2013/5/29,132.25 
2013/5/28,129.00 
2013/5/27,129.77 
2013/5/26,133.50 
2013/5/25,131.99 
2013/5/24,133.10 
2013/5/23,126.30 
2013/5/22,123.80 
2013/5/21,122.89 
2013/5/20,122.02 
2013/5/19,122.50 
2013/5/18,123.21 
2013/5/17,123.50 
2013/5/16,118.21 
2013/5/15,114.22 
2013/5/14,111.40 
2013/5/13,117.98 
2013/5/12,114.82 
2013/5/11,115.64 
2013/5/10,117.70 
2013/5/9,112.80 
2013/5/8,113.20 
2013/5/7,109.60 
2013/5/6,112.25 
2013/5/5,115.98 
2013/5/4,112.90 
2013/5/3,98.10 
2013/5/2,106.25 
2013/5/1,116.38 
2013/4/30,139.23 
2013/4/29,144.00 
2013/4/28,134.44 
2013/4/27,128.00 
2013/4/26,136.90 
2013/4/25,141.71 
2013/4/24,154.20 
2013/4/23,143.47 
2013/4/22,127.40 
2013/4/21,119.20 
2013/4/20,126.62 
2013/4/19,118.48 
2013/4/18,109.01 
2013/4/17,93.07 
2013/4/16,68.36 
2013/4/15,82.39 
2013/4/14,90.00 
2013/4/13,93.00 
2013/4/12,117.00 
2013/4/11,124.90 
2013/4/10,165.00 
2013/4/9,230.00 
2013/4/8,187.50 
2013/4/7,162.30 
2013/4/6,142.63 
2013/4/5,142.32 
2013/4/4,132.12 
2013/4/3,135.00 
2013/4/2,117.98 
2013/4/1,104.00 
2013/3/31,93.03 
2013/3/30,92.19 
2013/3/29,90.50 
2013/3/28,86.18 
2013/3/27,88.92 
2013/3/26,78.50 
2013/3/25,73.60 
2013/3/24,71.50 
2013/3/23,64.35 
2013/3/22,69.86 
2013/3/21,70.85 
2013/3/20,64.49 
2013/3/19,59.14 
2013/3/18,51.60 
2013/3/17,47.40 
2013/3/16,47.00 
2013/3/15,46.95 
2013/3/14,47.17 
2013/3/13,46.92 
2013/3/12,44.29 
2013/3/11,48.40 
2013/3/10,46.00 
2013/3/9,46.85 
2013/3/8,44.18 
2013/3/7,42.00 
2013/3/6,41.02 
2013/3/5,40.33 
2013/3/4,36.15 
2013/3/3,34.50 
2013/3/2,34.25 
2013/3/1,34.50 
2013/2/28,33.38 
2013/2/27,30.90 
2013/2/26,31.10 
2013/2/25,30.40 
2013/2/24,29.89 
2013/2/23,29.80 
2013/2/22,30.25 
2013/2/21,29.75 
2013/2/20,29.64 
2013/2/19,29.42 
2013/2/18,26.95 
2013/2/17,26.81 
2013/2/16,27.22 
2013/2/15,27.10 
2013/2/14,27.22 
2013/2/13,24.20 
2013/2/12,25.17 
2013/2/11,24.65 
2013/2/10,23.97 
2013/2/9,23.65 
2013/2/8,22.66 
2013/2/7,22.15 
2013/2/6,21.18 
2013/2/5,20.60 
2013/2/4,20.43 
2013/2/3,20.59 
2013/2/2,19.63 
2013/2/1,20.50 
2013/1/31,20.41 
2013/1/30,19.70 
2013/1/29,19.53 
2013/1/28,18.72 
2013/1/27,17.82 
2013/1/26,17.88 
2013/1/25,17.40 
2013/1/24,16.90 
2013/1/23,17.50 
2013/1/22,17.26 
2013/1/21,16.80 
2013/1/20,15.70 
2013/1/19,15.61 
2013/1/18,15.70 
2013/1/17,15.50 
2013/1/16,14.73 
2013/1/15,14.25 
2013/1/14,14.30 
2013/1/13,14.12 
2013/1/12,14.24 
2013/1/11,14.14 
2013/1/10,14.14 
2013/1/9,13.77 
2013/1/8,13.74 
2013/1/7,13.59 
2013/1/6,13.45 
2013/1/5,13.44 
2013/1/4,13.50 
2013/1/3,13.40 
2013/1/2,13.28 
2013/1/1,13.30 
2012/12/31,13.51 
2012/12/30,13.45 
2012/12/29,13.40 
2012/12/28,13.42 
2012/12/27,13.42 
2012/12/26,13.47 
2012/12/25,13.35 
2012/12/24,13.38 
2012/12/23,13.31 
2012/12/22,13.37 
2012/12/21,13.50 
2012/12/20,13.52 
2012/12/19,13.60 
2012/12/18,13.30 
2012/12/17,13.25 
2012/12/16,13.30 
2012/12/15,13.49 
2012/12/14,13.60 
2012/12/13,13.70 
2012/12/12,13.70 
2012/12/11,13.56 
2012/12/10,13.43 
2012/12/9,13.39 
2012/12/8,13.42 
2012/12/7,13.50 
2012/12/6,13.30 
2012/12/5,13.38 
2012/12/4,13.41 
2012/12/3,12.68 
2012/12/2,12.50 
2012/12/1,12.56 
2012/11/30,12.56 
2012/11/29,12.45 
2012/11/28,12.35 
2012/11/27,12.20 
2012/11/26,12.25 
2012/11/25,12.48 
2012/11/24,12.41 
2012/11/23,12.34 
2012/11/22,12.42 
2012/11/21,11.77 
2012/11/20,11.73 
2012/11/19,11.80 
2012/11/18,11.65 
2012/11/17,11.79 
2012/11/16,11.75 
2012/11/15,11.20 
2012/11/14,10.95 
2012/11/13,10.95 
2012/11/12,11.01 
2012/11/11,10.87 
2012/11/10,10.89 
2012/11/9,10.81 
2012/11/8,10.92 
2012/11/7,10.92 
2012/11/6,10.90 
2012/11/5,10.75 
2012/11/4,10.80 
2012/11/3,10.64 
2012/11/2,10.47 
2012/11/1,10.57 
2012/10/31,11.20 
2012/10/30,10.89 
2012/10/29,10.60 
2012/10/28,10.70 
2012/10/27,10.26 
2012/10/26,10.17 
2012/10/25,10.86 
2012/10/24,11.65 
2012/10/23,11.65 
2012/10/22,11.71 
2012/10/21,11.63 
2012/10/20,11.74 
2012/10/19,11.74 
2012/10/18,11.94 
2012/10/17,11.81 
2012/10/16,11.85 
2012/10/15,11.84 
2012/10/14,11.74 
2012/10/13,11.86 
2012/10/12,12.00 
2012/10/11,12.03 
2012/10/10,12.12 
2012/10/9,11.89 
2012/10/8,11.78 
2012/10/7,11.80 
2012/10/6,12.50 
2012/10/5,12.69 
2012/10/4,12.85 
2012/10/3,12.89 
2012/10/2,12.84 
2012/10/1,12.40 
2012/9/30,12.40 
2012/9/29,12.36 
2012/9/28,12.39 
2012/9/27,12.31 
2012/9/26,12.27 
2012/9/25,12.20 
2012/9/24,12.10 
2012/9/23,12.19 
2012/9/22,12.24 
2012/9/21,12.37 
2012/9/20,12.28 
2012/9/19,12.57 
2012/9/18,12.25 
2012/9/17,11.89 
2012/9/16,11.87 
2012/9/15,11.75 
2012/9/14,11.67 
2012/9/13,11.40 
2012/9/12,11.36 
2012/9/11,11.33 
2012/9/10,11.17 
2012/9/9,11.02 
2012/9/8,11.04 
2012/9/7,11.00 
2012/9/6,11.18 
2012/9/5,11.00 
2012/9/4,10.38 
2012/9/3,10.53 
2012/9/2,10.20 
2012/9/1,9.97 
2012/8/31,10.16 
2012/8/30,10.78 
2012/8/29,10.92 
2012/8/28,10.94 
2012/8/27,10.95 
2012/8/26,10.61 
2012/8/25,10.52 
2012/8/24,10.60 
2012/8/23,10.10 
2012/8/22,9.81 
2012/8/21,9.91 
2012/8/20,10.10 
2012/8/19,8.00 
2012/8/18,11.61 
2012/8/17,11.58 
2012/8/16,13.50 
2012/8/15,13.25 
2012/8/14,12.19 
2012/8/13,12.04 
2012/8/12,11.62 
2012/8/11,11.51 
2012/8/10,11.39 
2012/8/9,11.06 
2012/8/8,11.06 
2012/8/7,11.10 
2012/8/6,10.86 
2012/8/5,10.87 
2012/8/4,10.98 
2012/8/3,10.97 
2012/8/2,10.53 
2012/8/1,9.55 
2012/7/31,9.35 
2012/7/30,9.10 
2012/7/29,8.71 
2012/7/28,8.89 
2012/7/27,8.90 
2012/7/26,8.90 
2012/7/25,8.80 
2012/7/24,8.60 
2012/7/23,8.45 
2012/7/22,8.41 
2012/7/21,8.85 
2012/7/20,8.52 
2012/7/19,8.87 
2012/7/18,9.11 
2012/7/17,8.80 
2012/7/16,8.50 
2012/7/15,7.62 
2012/7/14,7.54 
2012/7/13,7.67 
2012/7/12,7.76 
2012/7/11,7.15 
2012/7/10,7.20 
2012/7/9,7.02 
2012/7/8,6.80 
2012/7/7,6.76 
2012/7/6,6.65 
2012/7/5,6.67 
2012/7/4,6.51 
2012/7/3,6.45 
2012/7/2,6.76 
2012/7/1,6.63 
2012/6/30,6.69 
2012/6/29,6.65 
2012/6/28,6.61 
2012/6/27,6.65 
2012/6/26,6.42 
2012/6/25,6.30 
2012/6/24,6.35 
2012/6/23,6.43 
2012/6/22,6.55 
2012/6/21,6.68 
2012/6/20,6.67 
2012/6/19,6.50 
2012/6/18,6.31 
2012/6/17,6.16 
2012/6/16,6.40 
2012/6/15,6.50 
2012/6/14,5.95 
2012/6/13,5.93 
2012/6/12,5.70 
2012/6/11,5.57 
2012/6/10,5.47 
2012/6/9,5.56 
2012/6/8,5.63 
2012/6/7,5.59 
2012/6/6,5.46 
2012/6/5,5.44 
2012/6/4,5.27 
2012/6/3,5.21 
2012/6/2,5.25 
2012/6/1,5.27 
2012/5/31,5.18 
2012/5/30,5.13 
2012/5/29,5.15 
2012/5/28,5.14 
2012/5/27,5.14 
2012/5/26,5.10 
2012/5/25,5.15 
2012/5/24,5.12 
2012/5/23,5.14 
2012/5/22,5.10 
2012/5/21,5.10 
2012/5/20,5.09 
2012/5/19,5.10 
2012/5/18,5.12 
2012/5/17,5.10 
2012/5/16,5.09 
2012/5/15,5.03 
2012/5/14,5.01 
2012/5/13,4.93 
2012/5/12,4.95 
2012/5/11,4.96 
2012/5/10,4.85 
2012/5/9,5.04 
2012/5/8,5.05 
2012/5/7,5.06 
2012/5/6,5.05 
2012/5/5,5.08 
2012/5/4,5.07 
2012/5/3,5.13 
2012/5/2,5.07 
2012/5/1,5.00 
2012/4/30,4.95 
2012/4/29,4.90 
2012/4/28,4.98 
2012/4/27,5.11 
2012/4/26,5.10 
2012/4/25,5.13 
2012/4/24,5.10 
2012/4/23,4.96 
2012/4/22,5.20 
2012/4/21,5.26 
2012/4/20,5.35 
2012/4/19,5.14 
2012/4/18,5.12 
2012/4/17,4.98 
2012/4/16,4.93 
2012/4/15,4.97 
2012/4/14,4.96 
2012/4/13,4.94 
2012/4/12,4.92 
2012/4/11,4.93 
2012/4/10,4.84 
2012/4/9,4.87 
2012/4/8,4.79 
2012/4/7,4.69 
2012/4/6,4.95 
2012/4/5,4.92 
2012/4/4,4.91 
2012/4/3,4.95 
2012/4/2,4.97 
2012/4/1,4.83 
2012/3/31,4.91 
2012/3/30,4.86 
2012/3/29,4.81 
2012/3/28,4.79 
2012/3/27,4.81 
2012/3/26,4.62 
2012/3/25,4.55 
2012/3/24,4.68 
2012/3/23,4.69 
2012/3/22,4.70 
2012/3/21,4.81 
2012/3/20,4.84 
2012/3/19,4.69 
2012/3/18,5.28 
2012/3/17,5.22 
2012/3/16,5.34 
2012/3/15,5.33 
2012/3/14,5.38 
2012/3/13,5.27 
2012/3/12,4.89 
2012/3/11,4.91 
2012/3/10,4.83 
2012/3/9,4.86 
2012/3/8,4.93 
2012/3/7,4.94 
2012/3/6,4.99 
2012/3/5,4.98 
2012/3/4,4.82 
2012/3/3,4.61 
2012/3/2,4.70 
2012/3/1,4.92 
2012/2/29,4.86 
2012/2/28,4.87 
2012/2/27,4.96 
2012/2/26,4.92 
2012/2/25,4.77 
2012/2/24,5.03 
2012/2/23,5.01 
2012/2/22,4.42 
2012/2/21,4.27 
2012/2/20,4.36 
2012/2/19,4.39 
2012/2/18,4.22 
2012/2/17,4.41 
2012/2/16,4.27 
2012/2/15,4.33 
2012/2/14,4.46 
2012/2/13,5.26 
2012/2/12,5.51 
2012/2/11,5.60 
2012/2/10,5.91 
2012/2/9,5.83 
2012/2/8,5.60 
2012/2/7,5.69 
2012/2/6,5.45 
2012/2/5,5.69 
2012/2/4,5.87 
2012/2/3,5.96 
2012/2/2,6.10 
